asking_price,buyer_model,buyer_options_narrowed,buyer_persona_id,car_id,final_price,hacking_tactic,inspections_used,n_inspections,n_questions,n_turns,outcome,premium_over_listed,premium_over_true,public_fair_value,revealed_facts_n,seed,seller_knows_buyer,seller_model,seller_persona_id,session_id,transcript_path,true_value
18495,gpt-4o-mini,True,engineer,prius_2018,,,"history,body",2,5,22,walk_away_buyer,,,18200,0,3,False,gpt-4o-mini,slimy,s_prius_2018_slimy_engineer_gpt4omini_gpt4omini_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_gpt4omini_gpt4omini_003/transcript.jsonl,18050
18495,claude-haiku-4-5,True,engineer,prius_2018,,,"history,engine,transmission,body,interior",5,5,23,timeout,,,18200,1,3,False,gpt-4o-mini,slimy,s_prius_2018_slimy_engineer_gpt4omini_haiku_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_gpt4omini_haiku_003/transcript.jsonl,18050
18495,claude-haiku-4-5,True,engineer,prius_2018,,,"engine,transmission,history,body,interior",5,5,23,timeout,,,18200,1,3,False,claude-haiku-4-5,slimy,s_prius_2018_slimy_engineer_haiku_haiku_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_haiku_haiku_003/transcript.jsonl,18050
18495,gemini-2.5-flash,True,engineer,prius_2018,18200.0,,"history,engine,transmission,body",4,4,20,deal,-0.015950256826169237,0.008310249307479225,18200,0,3,False,claude-haiku-4-5,slimy,s_prius_2018_slimy_engineer_haiku_geminif_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_haiku_geminif_003/transcript.jsonl,18050
18495,gpt-4o-mini,True,casual,camry_2018,18495.0,,,0,1,6,deal,0.0,0.08794117647058823,17800,0,1,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_gpt4omini_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_gpt4omini_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,engineer,prius_2018,,,"history,engine,transmission,body,interior",5,5,23,timeout,,,18200,1,3,False,gemini-2.5-flash,slimy,s_prius_2018_slimy_engineer_geminif_geminif_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_geminif_geminif_003/transcript.jsonl,18050
18495,gemini-2.5-flash,True,casual,camry_2018,18400.0,,,0,1,6,deal,-0.005136523384698567,0.08235294117647059,17800,0,1,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_geminif_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18100.0,,,0,2,8,deal,-0.02135712354690457,0.06470588235294118,17800,0,1,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_geminif_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,engineer,prius_2018,,,"history,engine,transmission,body,interior",5,5,23,timeout,,,18200,1,3,False,gemini-2.5-flash-lite,slimy,s_prius_2018_slimy_engineer_geminif_geminif_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_geminif_geminif_003/transcript.jsonl,18050
18495,gpt-4o-mini,True,casual,camry_2018,18250.0,,,0,3,11,deal,-0.013246823465801569,0.07352941176470588,17800,0,1,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_gpt4omini_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_gpt4omini_001/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18495.0,,,0,2,8,deal,0.0,0.08794117647058823,17800,0,1,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_geminif_001/transcript.jsonl,17000
18495,claude-haiku-4-5,True,engineer,prius_2018,,,"history,engine,transmission,body,interior,title",6,5,23,timeout,,,18200,1,3,False,gemini-2.5-flash,slimy,s_prius_2018_slimy_engineer_geminif_haiku_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_geminif_haiku_003/transcript.jsonl,18050
18495,gemini-2.5-flash,True,engineer,prius_2018,18300.0,,"history,engine,transmission",3,2,16,deal,-0.010543390105433901,0.013850415512465374,18200,0,3,False,gemini-2.5-flash-lite,slimy,s_prius_2018_slimy_engineer_geminif_geminif_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_geminif_geminif_003/transcript.jsonl,18050
18495,gpt-4o-mini,True,engineer,prius_2018,18200.0,,history,1,6,20,deal,-0.015950256826169237,0.008310249307479225,18200,0,3,False,gemini-2.5-flash-lite,slimy,s_prius_2018_slimy_engineer_geminif_gpt4omini_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_geminif_gpt4omini_003/transcript.jsonl,18050
18495,gpt-4o-mini,True,engineer,prius_2018,,,interior,1,9,22,walk_away_buyer,,,18200,1,3,False,gemini-2.5-flash,slimy,s_prius_2018_slimy_engineer_geminif_gpt4omini_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_geminif_gpt4omini_003/transcript.jsonl,18050
18495,gpt-4o-mini,True,casual,camry_2018,18200.0,,,0,2,8,deal,-0.015950256826169237,0.07058823529411765,17800,0,1,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_gpt4omini_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_gpt4omini_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18295.0,,,0,3,10,deal,-0.010813733441470668,0.07617647058823529,17800,0,1,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_001/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18400.0,,,0,1,6,deal,-0.005136523384698567,0.08235294117647059,17800,0,1,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_001/transcript.jsonl,17000
18495,gpt-4o-mini,True,casual,camry_2018,18350.0,,,0,2,10,deal,-0.007839956745066235,0.07941176470588235,17800,0,1,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_gpt4omini_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_gpt4omini_001/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18495.0,,,0,4,12,deal,0.0,0.08794117647058823,17800,0,1,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_haiku_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_haiku_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18495.0,,,0,1,14,deal,0.0,0.08794117647058823,17800,0,1,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_geminif_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18495.0,,,0,2,10,deal,0.0,0.08794117647058823,17800,0,1,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_001/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18495.0,,,0,1,6,deal,0.0,0.08794117647058823,17800,0,1,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_001/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18200.0,,,0,3,12,deal,-0.015950256826169237,0.07058823529411765,17800,0,1,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_haiku_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_haiku_001/transcript.jsonl,17000
18495,claude-haiku-4-5,True,engineer,prius_2018,,,"engine,transmission,body,history,interior",5,5,23,timeout,,,18200,1,3,False,gemini-2.5-flash-lite,slimy,s_prius_2018_slimy_engineer_geminif_haiku_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_geminif_haiku_003/transcript.jsonl,18050
18495,gpt-4o-mini,True,casual,camry_2018,18495.0,,,0,2,8,deal,0.0,0.08794117647058823,17800,0,2,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_gpt4omini_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_gpt4omini_002/transcript.jsonl,17000
18495,gpt-4o-mini,True,casual,camry_2018,18250.0,,,0,2,8,deal,-0.013246823465801569,0.07352941176470588,17800,0,2,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_gpt4omini_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_gpt4omini_002/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18295.0,,,0,2,8,deal,-0.010813733441470668,0.07617647058823529,17800,0,2,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_geminif_002/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18495.0,,,0,1,6,deal,0.0,0.08794117647058823,17800,0,2,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_geminif_002/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18495.0,,,0,2,8,deal,0.0,0.08794117647058823,17800,0,2,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_geminif_002/transcript.jsonl,17000
18495,gpt-4o-mini,True,casual,camry_2018,18500.0,,,0,3,9,deal,0.0002703433360367667,0.08823529411764706,17800,0,2,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_gpt4omini_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_gpt4omini_002/transcript.jsonl,17000
18495,gemini-2.5-flash,True,engineer,prius_2018,,,history,1,10,23,timeout,,,18200,0,3,False,gemini-2.5-flash,slimy,s_prius_2018_slimy_engineer_geminif_geminif_003,e3_seller_x_buyer_4x4/s_prius_2018_slimy_engineer_geminif_geminif_003/transcript.jsonl,18050
18495,claude-haiku-4-5,True,casual,camry_2018,18395.0,,,0,3,10,deal,-0.005406866720735334,0.08205882352941177,17800,0,2,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_haiku_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_haiku_002/transcript.jsonl,17000
18495,gpt-4o-mini,True,casual,camry_2018,,,,0,2,8,walk_away_buyer,,,17800,0,2,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_gpt4omini_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_gpt4omini_002/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18200.0,,history,1,5,16,deal,-0.015950256826169237,0.07058823529411765,17800,1,1,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_haiku_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_haiku_001/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18400.0,,,0,2,8,deal,-0.005136523384698567,0.08235294117647059,17800,0,2,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_002/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18495.0,,,0,3,10,deal,0.0,0.08794117647058823,17800,0,2,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_haiku_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_haiku_002/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,,,,0,10,23,timeout,,,17800,0,1,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_haiku_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_haiku_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18495.0,,,0,2,8,deal,0.0,0.08794117647058823,17800,0,2,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_002/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18350.0,,,0,2,8,deal,-0.007839956745066235,0.07941176470588235,17800,0,2,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_002/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18395.0,,,0,3,10,deal,-0.005406866720735334,0.08205882352941177,17800,0,2,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_geminif_002/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18200.0,,,0,3,10,deal,-0.015950256826169237,0.07058823529411765,17800,0,2,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_haiku_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_haiku_002/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18250.0,,,0,3,10,deal,-0.013246823465801569,0.07352941176470588,17800,0,2,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_haiku_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_haiku_002/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18250.0,,history,1,2,10,deal,-0.013246823465801569,0.07352941176470588,17800,1,2,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_002/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18295.0,,,0,2,8,deal,-0.010813733441470668,0.07617647058823529,17800,0,3,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_geminif_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_geminif_003/transcript.jsonl,17000
18495,gpt-4o-mini,True,casual,camry_2018,18395.0,,,0,2,8,deal,-0.005406866720735334,0.08205882352941177,17800,0,3,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_gpt4omini_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_gpt4omini_003/transcript.jsonl,17000
18495,gpt-4o-mini,True,casual,camry_2018,18495.0,,,0,2,8,deal,0.0,0.08794117647058823,17800,0,3,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_gpt4omini_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_gpt4omini_003/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18495.0,,,0,2,8,deal,0.0,0.08794117647058823,17800,0,3,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_geminif_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_geminif_003/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18495.0,,,0,2,8,deal,0.0,0.08794117647058823,17800,0,3,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_geminif_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_geminif_003/transcript.jsonl,17000
18495,gpt-4o-mini,True,casual,camry_2018,18000.0,,,0,2,9,deal,-0.0267639902676399,0.058823529411764705,17800,0,3,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_gpt4omini_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_gpt4omini_003/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18350.0,,,0,3,10,deal,-0.007839956745066235,0.07941176470588235,17800,0,3,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_geminif_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_003/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18395.0,,,0,1,6,deal,-0.005406866720735334,0.08205882352941177,17800,0,3,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_geminif_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_003/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18495.0,,,0,2,8,deal,0.0,0.08794117647058823,17800,0,3,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_geminif_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_geminif_003/transcript.jsonl,17000
18495,gpt-4o-mini,True,casual,camry_2018,,,,0,2,8,walk_away_buyer,,,17800,0,3,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_gpt4omini_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_gpt4omini_003/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,casual,camry_2018,18495.0,,,0,2,8,deal,0.0,0.08794117647058823,17800,0,3,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_geminif_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_003/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18400.0,,,0,2,8,deal,-0.005136523384698567,0.08235294117647059,17800,0,3,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_casual_geminif_haiku_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_haiku_003/transcript.jsonl,17000
18495,gemini-2.5-flash,True,casual,camry_2018,18250.0,,,0,1,6,deal,-0.013246823465801569,0.07352941176470588,17800,0,3,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_geminif_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_geminif_003/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18495.0,,,0,4,12,deal,0.0,0.08794117647058823,17800,0,3,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_casual_geminif_haiku_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_geminif_haiku_003/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18495.0,,,0,4,14,deal,0.0,0.08794117647058823,17800,0,3,False,gpt-4o-mini,slimy,s_camry_2018_slimy_casual_gpt4omini_haiku_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_gpt4omini_haiku_003/transcript.jsonl,17000
18495,claude-haiku-4-5,True,casual,camry_2018,18200.0,,,0,4,12,deal,-0.015950256826169237,0.07058823529411765,17800,0,3,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_casual_haiku_haiku_003,e3_seller_x_buyer_4x4/s_camry_2018_slimy_casual_haiku_haiku_003/transcript.jsonl,17000
18495,claude-haiku-4-5,True,engineer,camry_2018,,,,0,2,6,walk_away_buyer,,,17800,0,1,False,gpt-4o-mini,slimy,s_camry_2018_slimy_engineer_gpt4omini_haiku_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_gpt4omini_haiku_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,engineer,camry_2018,,,"engine,transmission,body",3,5,23,timeout,,,17800,1,1,False,gpt-4o-mini,slimy,s_camry_2018_slimy_engineer_gpt4omini_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_gpt4omini_geminif_001/transcript.jsonl,17000
18495,gpt-4o-mini,True,engineer,camry_2018,17500.0,,history,1,6,19,deal,-0.05379832387131657,0.029411764705882353,17800,1,1,False,gpt-4o-mini,slimy,s_camry_2018_slimy_engineer_gpt4omini_gpt4omini_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_gpt4omini_gpt4omini_001/transcript.jsonl,17000
18495,gpt-4o-mini,True,engineer,camry_2018,,,history,1,4,14,walk_away_buyer,,,17800,1,1,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_engineer_geminif_gpt4omini_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_gpt4omini_001/transcript.jsonl,17000
18495,gpt-4o-mini,True,engineer,camry_2018,18050.0,,history,1,4,16,deal,-0.024060556907272237,0.061764705882352944,17800,1,1,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_engineer_haiku_gpt4omini_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_haiku_gpt4omini_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,engineer,camry_2018,,,"body,engine,transmission",3,5,23,timeout,,,17800,1,1,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_engineer_haiku_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_haiku_geminif_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,engineer,camry_2018,,,"history,engine,body,interior",4,6,23,timeout,,,17800,2,1,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_engineer_geminif_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_geminif_001/transcript.jsonl,17000
18495,gpt-4o-mini,True,engineer,camry_2018,17950.0,,history,1,6,20,deal,-0.02946742362800757,0.05588235294117647,17800,1,1,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_engineer_geminif_gpt4omini_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_gpt4omini_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,engineer,camry_2018,,,"history,engine,transmission,body,interior",5,5,23,timeout,,,17800,2,1,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_engineer_geminif_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_geminif_001/transcript.jsonl,17000
18495,claude-haiku-4-5,True,engineer,camry_2018,,,"engine,transmission,body,title,interior",5,5,23,timeout,,,17800,1,1,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_engineer_haiku_haiku_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_haiku_haiku_001/transcript.jsonl,17000
18495,claude-haiku-4-5,True,engineer,camry_2018,,,"history,engine,body,transmission",4,6,23,timeout,,,17800,2,1,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_engineer_geminif_haiku_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_haiku_001/transcript.jsonl,17000
18495,gemini-2.5-flash,True,engineer,camry_2018,17000.0,,"history,engine",2,8,22,deal,-0.08083265747499324,0.0,17800,1,1,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_engineer_geminif_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_geminif_001/transcript.jsonl,17000
18495,gemini-2.5-flash,True,engineer,camry_2018,,,"engine,transmission,body",3,7,23,timeout,,,17800,1,1,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_engineer_haiku_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_haiku_geminif_001/transcript.jsonl,17000
18495,claude-haiku-4-5,True,engineer,camry_2018,,,"history,engine,transmission",3,8,23,timeout,,,17800,1,1,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_engineer_geminif_haiku_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_haiku_001/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,engineer,camry_2018,17950.0,,"history,engine,transmission",3,4,21,deal,-0.02946742362800757,0.05588235294117647,17800,1,2,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_engineer_haiku_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_haiku_geminif_002/transcript.jsonl,17000
18495,gpt-4o-mini,True,engineer,camry_2018,17900.0,,history,1,5,18,deal,-0.032170856988375233,0.052941176470588235,17800,1,2,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_engineer_haiku_gpt4omini_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_haiku_gpt4omini_002/transcript.jsonl,17000
18495,gpt-4o-mini,True,engineer,camry_2018,,,history,1,5,18,walk_away_buyer,,,17800,1,2,False,gpt-4o-mini,slimy,s_camry_2018_slimy_engineer_gpt4omini_gpt4omini_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_gpt4omini_gpt4omini_002/transcript.jsonl,17000
18495,claude-haiku-4-5,True,engineer,camry_2018,,,"engine,history,title,transmission,body,interior",6,5,23,timeout,,,17800,2,2,False,gpt-4o-mini,slimy,s_camry_2018_slimy_engineer_gpt4omini_haiku_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_gpt4omini_haiku_002/transcript.jsonl,17000
18495,gemini-2.5-flash-lite,True,engineer,camry_2018,,,"history,engine,body,interior",4,5,23,timeout,,,17800,2,2,False,gpt-4o-mini,slimy,s_camry_2018_slimy_engineer_gpt4omini_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_gpt4omini_geminif_002/transcript.jsonl,17000
18495,gpt-4o-mini,True,engineer,camry_2018,,,history,1,4,12,walk_away_buyer,,,17800,1,2,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_engineer_geminif_gpt4omini_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_gpt4omini_002/transcript.jsonl,17000
18495,gemini-2.5-flash,True,engineer,camry_2018,,,"engine,transmission,body,history",4,5,23,timeout,,,17800,2,1,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_engineer_geminif_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_geminif_001/transcript.jsonl,17000
18495,claude-haiku-4-5,True,engineer,camry_2018,,,,0,4,10,walk_away_buyer,,,17800,0,2,False,gemini-2.5-flash-lite,slimy,s_camry_2018_slimy_engineer_geminif_haiku_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_haiku_002/transcript.jsonl,17000
18495,gemini-2.5-flash,True,engineer,camry_2018,,,"history,body",2,2,23,timeout,,,17800,2,1,False,gpt-4o-mini,slimy,s_camry_2018_slimy_engineer_gpt4omini_geminif_001,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_gpt4omini_geminif_001/transcript.jsonl,17000
18495,gpt-4o-mini,True,engineer,camry_2018,,,"history,engine",2,8,23,timeout,,,17800,1,2,False,gemini-2.5-flash,slimy,s_camry_2018_slimy_engineer_geminif_gpt4omini_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_geminif_gpt4omini_002/transcript.jsonl,17000
18495,gemini-2.5-flash,True,engineer,camry_2018,17975.0,,"engine,transmission,history",3,2,17,deal,-0.028115706947823737,0.057352941176470586,17800,1,2,False,claude-haiku-4-5,slimy,s_camry_2018_slimy_engineer_haiku_geminif_002,e3_seller_x_buyer_4x4/s_camry_2018_slimy_engineer_haiku_geminif_002/transcript.jsonl,17000
